chan_id,spacecraft,anomaly_class,detector,alpha,duration,f1_pa,f1_pw,p_pa,p_pw,r_pa,r_pw,latency,n_replicas,fp_rate_no_injection
G-4,SMAP,[point],vae,0.75,256,0.8061,0.6584,0.8739,0.8335,0.8,0.5971,21.13,5,
G-4,SMAP,[point],lstm,1.0,16,0.2238,0.0794,0.1417,0.0513,0.5333,0.175,2.3,5,
G-4,SMAP,[point],vae,1.0,16,0.0935,0.0935,0.0614,0.0614,0.2,0.2,0.0,5,
G-4,SMAP,[point],lstm,1.0,32,0.469,0.1385,0.3324,0.1078,0.8,0.1938,11.5,5,
G-4,SMAP,[point],vae,1.0,32,0.3435,0.3392,0.2796,0.2768,0.4667,0.4583,0.4,5,
G-4,SMAP,[point],lstm,1.0,64,0.6522,0.2322,0.5248,0.2224,0.8667,0.2448,22.57,5,
G-4,SMAP,[point],vae,1.0,64,0.3911,0.3891,0.3674,0.3662,0.4667,0.4635,0.38,5,
G-4,SMAP,[point],lstm,1.0,128,0.7714,0.458,0.7002,0.5233,0.8667,0.4099,16.3,5,
G-4,SMAP,[point],vae,1.0,128,0.6937,0.6353,0.6693,0.6399,0.7333,0.6417,9.6,5,
G-4,SMAP,[point],lstm,1.0,256,0.9228,0.4384,0.8566,0.66,1.0,0.3289,17.93,5,
G-4,SMAP,[point],vae,1.0,256,0.8797,0.7638,0.8398,0.8079,0.9333,0.7341,33.63,5,
G-4,SMAP,[point],lstm,1.5,16,0.3606,0.1912,0.2235,0.1214,0.9333,0.45,2.67,5,
G-4,SMAP,[point],vae,1.5,16,0.2549,0.2549,0.1596,0.1596,0.6667,0.6667,0.0,5,
G-4,SMAP,[point],lstm,1.5,32,0.5064,0.2254,0.3582,0.1717,0.8667,0.3292,2.37,5,
G-4,SMAP,[point],vae,1.5,32,0.3474,0.3474,0.286,0.286,0.5333,0.5333,0.0,5,
G-4,SMAP,[point],lstm,1.5,64,0.7234,0.3727,0.5667,0.3437,1.0,0.4083,5.07,5,
G-4,SMAP,[point],vae,1.5,64,0.4828,0.4828,0.4135,0.4135,0.6,0.6,0.0,5,
G-4,SMAP,[point],lstm,1.5,128,0.8407,0.5615,0.7252,0.5795,1.0,0.5531,10.13,5,
G-4,SMAP,[point],vae,1.5,128,0.784,0.7489,0.6454,0.6285,1.0,0.9302,2.33,5,
G-4,SMAP,[point],lstm,1.5,256,0.9231,0.5245,0.8572,0.7066,1.0,0.4216,4.2,5,
G-4,SMAP,[point],vae,1.5,256,0.9099,0.8511,0.8362,0.8215,1.0,0.8909,3.93,5,
B-1,SMAP,[point],lstm,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0
B-1,SMAP,[point],vae,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0
B-1,SMAP,[point],lstm,0.1,16,0.4915,0.4915,0.3277,0.3277,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.1,16,0.2239,0.2239,0.1261,0.1261,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.1,32,0.6799,0.6799,0.5161,0.5161,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.1,32,0.3683,0.3683,0.2258,0.2258,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.1,64,0.804,0.804,0.6737,0.6737,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.1,64,0.5358,0.5358,0.3659,0.3659,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.1,128,0.894,0.8935,0.8087,0.8086,1.0,0.999,0.07,5,
B-1,SMAP,[point],vae,0.1,128,0.6977,0.6977,0.5358,0.5358,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.1,256,0.9367,0.9367,0.8813,0.8813,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.1,256,0.8248,0.8248,0.7019,0.7019,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.25,16,0.4998,0.4998,0.3342,0.3342,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.25,16,0.2275,0.2275,0.1284,0.1284,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.25,32,0.6541,0.6541,0.4866,0.4866,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.25,32,0.3683,0.3683,0.2258,0.2258,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.25,64,0.797,0.7965,0.6628,0.6625,1.0,0.999,0.0,5,
B-1,SMAP,[point],vae,0.25,64,0.5333,0.5333,0.3636,0.3636,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.25,128,0.8763,0.8763,0.78,0.78,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.25,128,0.6998,0.6998,0.5383,0.5383,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.25,256,0.9448,0.9448,0.8954,0.8954,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.25,256,0.8234,0.8234,0.6998,0.6998,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.5,16,0.4593,0.4578,0.2983,0.2974,1.0,0.9958,0.0,5,
B-1,SMAP,[point],vae,0.5,16,0.2239,0.2239,0.1261,0.1261,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.5,32,0.6395,0.6395,0.4707,0.4707,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.5,32,0.3636,0.3636,0.2222,0.2222,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.5,64,0.7926,0.7926,0.6565,0.6565,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.5,64,0.5382,0.5382,0.3682,0.3682,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.5,128,0.8797,0.8797,0.7854,0.7854,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.5,128,0.6957,0.6957,0.5333,0.5333,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.5,256,0.9324,0.9324,0.8735,0.8735,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.5,256,0.8219,0.8219,0.6977,0.6977,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.75,16,0.491,0.491,0.3266,0.3266,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.75,16,0.2222,0.2222,0.125,0.125,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.75,32,0.6439,0.6439,0.4759,0.4759,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.75,32,0.3636,0.3636,0.2222,0.2222,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.75,64,0.7829,0.7829,0.6438,0.6438,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.75,64,0.5382,0.5382,0.3682,0.3682,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.75,128,0.8907,0.8907,0.8031,0.8031,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,0.75,128,0.6997,0.6997,0.5382,0.5382,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,0.75,256,0.9442,0.9441,0.8944,0.8943,1.0,0.9997,0.0,5,
B-1,SMAP,[point],vae,0.75,256,0.8219,0.8219,0.6977,0.6977,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,1.0,16,0.488,0.488,0.3232,0.3232,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,1.0,16,0.2239,0.2239,0.1261,0.1261,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,1.0,32,0.6548,0.6548,0.4875,0.4875,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,1.0,32,0.3682,0.3682,0.2256,0.2256,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,1.0,64,0.7952,0.7952,0.6601,0.6601,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,1.0,64,0.5382,0.5382,0.3682,0.3682,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,1.0,128,0.8843,0.8843,0.7926,0.7926,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,1.0,128,0.6977,0.6977,0.5358,0.5358,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,1.0,256,0.9381,0.9381,0.8836,0.8836,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,1.0,256,0.8277,0.8277,0.7061,0.7061,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,1.5,16,0.4674,0.4674,0.3059,0.3059,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,1.5,16,0.2256,0.2256,0.1272,0.1272,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,1.5,32,0.6438,0.6438,0.4754,0.4754,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,1.5,32,0.3659,0.3659,0.2239,0.2239,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,1.5,64,0.8015,0.8015,0.669,0.669,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,1.5,64,0.5458,0.5458,0.3755,0.3755,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,1.5,128,0.8816,0.8816,0.7883,0.7883,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,1.5,128,0.6957,0.6957,0.5333,0.5333,1.0,1.0,0.0,5,
B-1,SMAP,[point],lstm,1.5,256,0.9333,0.9333,0.875,0.875,1.0,1.0,0.0,5,
B-1,SMAP,[point],vae,1.5,256,0.8219,0.8219,0.6977,0.6977,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1.0
R-1,SMAP,[point],vae,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.9969
R-1,SMAP,[point],lstm,0.1,16,0.0214,0.0214,0.0108,0.0108,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.1,16,0.0211,0.0211,0.0107,0.0107,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.1,32,0.0423,0.0423,0.0216,0.0216,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.1,32,0.0418,0.0418,0.0214,0.0214,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.1,64,0.0828,0.0827,0.0432,0.0431,1.0,0.999,0.0,5,
R-1,SMAP,[point],vae,0.1,64,0.0819,0.0819,0.0427,0.0427,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.1,128,0.159,0.159,0.0864,0.0864,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.1,128,0.1574,0.1574,0.0854,0.0854,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.1,256,0.2946,0.2945,0.1728,0.1727,1.0,0.9997,0.0,5,
R-1,SMAP,[point],vae,0.1,256,0.2918,0.2918,0.1708,0.1708,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.25,16,0.0214,0.0214,0.0108,0.0108,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.25,16,0.0211,0.0211,0.0107,0.0107,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.25,32,0.0423,0.0423,0.0216,0.0216,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.25,32,0.0418,0.0418,0.0214,0.0214,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.25,64,0.0828,0.0828,0.0432,0.0432,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.25,64,0.0819,0.0819,0.0427,0.0427,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.25,128,0.159,0.159,0.0864,0.0864,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.25,128,0.1574,0.1574,0.0854,0.0854,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.25,256,0.2946,0.2946,0.1728,0.1728,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.25,256,0.2918,0.2918,0.1708,0.1708,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.5,16,0.0214,0.0214,0.0108,0.0108,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.5,16,0.0211,0.0211,0.0107,0.0107,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.5,32,0.0423,0.0423,0.0216,0.0216,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.5,32,0.0418,0.0418,0.0214,0.0214,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.5,64,0.0828,0.0828,0.0432,0.0432,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.5,64,0.0819,0.0819,0.0427,0.0427,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.5,128,0.159,0.159,0.0864,0.0864,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.5,128,0.1574,0.1574,0.0854,0.0854,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.5,256,0.2946,0.2946,0.1727,0.1727,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.5,256,0.2918,0.2918,0.1708,0.1708,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.75,16,0.0214,0.0214,0.0108,0.0108,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.75,16,0.0211,0.0211,0.0107,0.0107,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.75,32,0.0423,0.0423,0.0216,0.0216,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.75,32,0.0418,0.0418,0.0214,0.0214,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.75,64,0.0828,0.0828,0.0432,0.0432,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.75,64,0.0819,0.0819,0.0427,0.0427,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.75,128,0.159,0.159,0.0864,0.0864,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.75,128,0.1574,0.1574,0.0854,0.0854,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,0.75,256,0.2946,0.2946,0.1727,0.1727,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,0.75,256,0.2918,0.2918,0.1708,0.1708,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,1.0,16,0.0214,0.0214,0.0108,0.0108,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,1.0,16,0.0211,0.0211,0.0107,0.0107,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,1.0,32,0.0423,0.0423,0.0216,0.0216,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,1.0,32,0.0418,0.0418,0.0214,0.0214,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,1.0,64,0.0828,0.0828,0.0432,0.0432,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,1.0,64,0.0819,0.0819,0.0427,0.0427,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,1.0,128,0.159,0.159,0.0864,0.0864,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,1.0,128,0.1574,0.1574,0.0854,0.0854,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,1.0,256,0.2946,0.2946,0.1728,0.1728,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,1.0,256,0.2918,0.2918,0.1708,0.1708,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,1.5,16,0.0214,0.0214,0.0108,0.0108,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,1.5,16,0.0211,0.0211,0.0107,0.0107,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,1.5,32,0.0423,0.0423,0.0216,0.0216,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,1.5,32,0.0418,0.0418,0.0214,0.0214,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,1.5,64,0.0828,0.0828,0.0432,0.0432,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,1.5,64,0.0819,0.0819,0.0427,0.0427,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,1.5,128,0.159,0.159,0.0864,0.0864,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,1.5,128,0.1574,0.1574,0.0854,0.0854,1.0,1.0,0.0,5,
R-1,SMAP,[point],lstm,1.5,256,0.2946,0.2946,0.1727,0.1727,1.0,1.0,0.0,5,
R-1,SMAP,[point],vae,1.5,256,0.2918,0.2918,0.1708,0.1708,1.0,1.0,0.0,5,
A-8,SMAP,[contextual],lstm,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0
A-8,SMAP,[contextual],vae,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0
A-8,SMAP,[contextual],lstm,0.1,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],vae,0.1,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.1,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],vae,0.1,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.1,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],vae,0.1,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.1,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],vae,0.1,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.1,256,0.2,0.0026,0.4,0.4,0.1333,0.0013,122.5,5,
A-8,SMAP,[contextual],vae,0.1,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.25,16,0.2,0.0242,0.4,0.4,0.1333,0.0125,6.0,5,
A-8,SMAP,[contextual],vae,0.25,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.25,32,0.197,0.02,0.3778,0.2667,0.1333,0.0104,9.0,5,
A-8,SMAP,[contextual],vae,0.25,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.25,64,0.4977,0.0262,0.9821,0.79,0.3333,0.0135,27.6,5,
A-8,SMAP,[contextual],vae,0.25,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.25,128,0.5,0.0341,1.0,1.0,0.3333,0.0177,23.6,5,
A-8,SMAP,[contextual],vae,0.25,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.25,256,0.7795,0.0327,0.9984,0.9579,0.6667,0.0167,87.9,5,
A-8,SMAP,[contextual],vae,0.25,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.5,16,0.3926,0.0757,0.7482,0.5857,0.2667,0.0417,4.25,5,
A-8,SMAP,[contextual],vae,0.5,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.5,32,0.4495,0.1374,0.737,0.629,0.3333,0.0792,0.25,5,
A-8,SMAP,[contextual],vae,0.5,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.5,64,0.5185,0.1105,0.7954,0.7769,0.4,0.0604,8.38,5,
A-8,SMAP,[contextual],vae,0.5,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.5,128,0.7787,0.1327,0.9969,0.9684,0.6667,0.0745,36.53,5,
A-8,SMAP,[contextual],vae,0.5,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.5,256,0.9984,0.1431,0.9969,0.9623,1.0,0.0773,60.53,5,
A-8,SMAP,[contextual],vae,0.5,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.75,16,0.398,0.1733,0.539,0.4827,0.3333,0.1208,5.83,5,
A-8,SMAP,[contextual],vae,0.75,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.75,32,0.6524,0.1568,0.9765,0.8692,0.5333,0.0875,8.47,5,
A-8,SMAP,[contextual],vae,0.75,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.75,64,0.8148,0.1675,0.9739,0.8371,0.7333,0.0969,16.83,5,
A-8,SMAP,[contextual],vae,0.75,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,0.75,128,0.7785,0.1287,0.9954,0.9657,0.6667,0.0708,39.97,5,
A-8,SMAP,[contextual],vae,0.75,128,0.1954,0.1167,0.366,0.3417,0.1333,0.0708,0.0,5,
A-8,SMAP,[contextual],lstm,0.75,256,0.9974,0.1496,0.9948,0.94,1.0,0.0818,59.93,5,
A-8,SMAP,[contextual],vae,0.75,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,1.0,16,0.6882,0.325,0.9167,0.8118,0.6,0.2208,4.2,5,
A-8,SMAP,[contextual],vae,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,1.0,32,0.7349,0.277,0.9376,0.743,0.6667,0.1854,6.93,5,
A-8,SMAP,[contextual],vae,1.0,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,1.0,64,0.9114,0.2691,0.9799,0.9139,0.8667,0.1604,6.87,5,
A-8,SMAP,[contextual],vae,1.0,64,0.1455,0.1455,0.16,0.16,0.1333,0.1333,0.0,5,
A-8,SMAP,[contextual],lstm,1.0,128,0.9156,0.3183,0.991,0.9633,0.8667,0.1953,15.3,5,
A-8,SMAP,[contextual],vae,1.0,128,0.2979,0.1854,0.5836,0.5681,0.2,0.1109,30.0,5,
A-8,SMAP,[contextual],lstm,1.0,256,0.9982,0.2718,0.9964,0.9748,1.0,0.1583,23.6,5,
A-8,SMAP,[contextual],vae,1.0,256,0.4955,0.2593,0.7796,0.7585,0.4,0.1646,62.67,5,
A-8,SMAP,[contextual],lstm,1.5,16,0.8983,0.5522,0.9587,0.9366,0.8667,0.4292,2.47,5,
A-8,SMAP,[contextual],vae,1.5,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
A-8,SMAP,[contextual],lstm,1.5,32,0.8965,0.5436,0.9402,0.8847,0.8667,0.4062,1.17,5,
A-8,SMAP,[contextual],vae,1.5,32,0.1231,0.1231,0.1143,0.1143,0.1333,0.1333,0.0,5,
A-8,SMAP,[contextual],lstm,1.5,64,0.9938,0.5297,0.9878,0.966,1.0,0.375,4.33,5,
A-8,SMAP,[contextual],vae,1.5,64,0.4249,0.4161,0.6349,0.6327,0.3333,0.324,0.0,5,
A-8,SMAP,[contextual],lstm,1.5,128,0.9964,0.5134,0.9928,0.9795,1.0,0.351,3.53,5,
A-8,SMAP,[contextual],vae,1.5,128,0.7238,0.6154,0.8747,0.8515,0.6667,0.5151,17.77,5,
A-8,SMAP,[contextual],lstm,1.5,256,0.9965,0.5407,0.993,0.9818,1.0,0.374,2.8,5,
A-8,SMAP,[contextual],vae,1.5,256,0.8892,0.6965,0.9269,0.8976,0.8667,0.5721,34.5,5,
F-3,SMAP,[contextual],lstm,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0103
F-3,SMAP,[contextual],vae,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0
F-3,SMAP,[contextual],lstm,0.1,16,0.5185,0.3977,0.3592,0.2846,0.9333,0.6625,0.8,5,
F-3,SMAP,[contextual],vae,0.1,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.1,32,0.7194,0.4049,0.5619,0.3655,1.0,0.4542,1.33,5,
F-3,SMAP,[contextual],vae,0.1,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.1,64,0.8266,0.4384,0.7048,0.4789,1.0,0.4167,0.13,5,
F-3,SMAP,[contextual],vae,0.1,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.1,128,0.909,0.4486,0.8332,0.6321,1.0,0.35,2.13,5,
F-3,SMAP,[contextual],vae,0.1,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.1,256,0.9535,0.5383,0.9111,0.8042,1.0,0.406,1.07,5,
F-3,SMAP,[contextual],vae,0.1,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.25,16,0.5204,0.4522,0.352,0.3105,1.0,0.8375,0.0,5,
F-3,SMAP,[contextual],vae,0.25,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.25,32,0.6569,0.5467,0.49,0.425,1.0,0.7708,0.07,5,
F-3,SMAP,[contextual],vae,0.25,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.25,64,0.8078,0.5679,0.6775,0.549,1.0,0.5927,0.47,5,
F-3,SMAP,[contextual],vae,0.25,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.25,128,0.8951,0.7186,0.8104,0.7469,1.0,0.6948,0.6,5,
F-3,SMAP,[contextual],vae,0.25,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.25,256,0.9444,0.7896,0.8948,0.8612,1.0,0.731,0.0,5,
F-3,SMAP,[contextual],vae,0.25,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.5,16,0.4713,0.4515,0.3084,0.2966,1.0,0.9458,0.0,5,
F-3,SMAP,[contextual],vae,0.5,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.5,32,0.632,0.5748,0.4622,0.4286,1.0,0.875,0.0,5,
F-3,SMAP,[contextual],vae,0.5,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.5,64,0.7907,0.7294,0.6543,0.6244,1.0,0.8792,0.0,5,
F-3,SMAP,[contextual],vae,0.5,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.5,128,0.89,0.8027,0.8022,0.7724,1.0,0.8365,0.0,5,
F-3,SMAP,[contextual],vae,0.5,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.5,256,0.9404,0.8507,0.8877,0.8682,1.0,0.8349,0.0,5,
F-3,SMAP,[contextual],vae,0.5,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.75,16,0.4611,0.4379,0.3005,0.2867,1.0,0.9375,0.0,5,
F-3,SMAP,[contextual],vae,0.75,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.75,32,0.6125,0.5586,0.4415,0.4096,1.0,0.8792,0.0,5,
F-3,SMAP,[contextual],vae,0.75,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.75,64,0.7869,0.7167,0.6493,0.6139,1.0,0.8615,0.0,5,
F-3,SMAP,[contextual],vae,0.75,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.75,128,0.8743,0.8089,0.7767,0.7525,1.0,0.875,0.2,5,
F-3,SMAP,[contextual],vae,0.75,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,0.75,256,0.9359,0.8778,0.8796,0.8666,1.0,0.8893,0.0,5,
